player_id,FGA_mean,FTA_mean,FG_pct_used,FT_pct_used,PTS,REB,AST,STL,BLK,FG3M,TOV,FG,FT,sum_raw,risk_penalty,H2H_value,availability_multiplier,rank_H2H
cunnica01,50.312329268292686,14.123780487804876,0.4556798876914542,0.8120077234623149,0.9296187683284458,0.7038123167155426,0.9882697947214076,0.7976539589442815,0.750733137829912,0.7331378299120235,-0.9853372434017595,-0.2668621700879765,0.9237536656891496,4.574780058651028,0.22994048811830484,3.2303352348426584,0.7434878048780488,58.0
dosunay01,27.34968292682927,5.4064756097560975,0.5043364711812617,0.757922805734529,0.6129032258064515,0.29912023460410553,0.7419354838709677,0.6246334310850439,0.3782991202346042,0.6070381231671553,-0.5542521994134897,0.7917888563049853,0.6363636363636365,4.13782991202346,0.06848038446517103,3.220542767566131,0.7914146341463415,59.0
marshna01,28.987,9.261939024390246,0.4988370310326022,0.7397357594951498,0.6744868035190617,0.6979472140762464,0.6803519061583578,0.7888563049853372,-0.16129032258064513,0.32551319648093835,-0.6979472140762464,0.7712609970674487,0.6803519061583578,3.7595307917888565,0.08507980492641629,3.143896112661815,0.855609756097561,60.0
curryst01,47.87487804878049,12.543829268292685,0.4605960907413347,0.8935925361812153,0.9560117302052786,0.47214076246334313,0.8621700879765395,0.686217008797654,0.4193548387096775,0.9970674486803519,-0.9178885630498533,0.09090909090909083,0.9736070381231672,4.539589442815249,0.2658802827280695,3.1406550486201636,0.7348780487804878,61.0
podzibr01,31.35351219512195,7.447231707317074,0.4555447050083929,0.7064904770059182,0.6803519061583578,0.8211143695014662,0.8123167155425219,0.8563049853372433,0.0674486803519061,0.7741935483870968,-0.6568914956011731,-0.1407624633431085,0.3870967741935485,3.601173020527859,0.08492610658881229,3.124399788334473,0.888560975609756,62.0
raynama01,28.76410975609756,7.885756097560976,0.568453087512572,0.7335191324509578,0.6920821114369502,0.9325513196480939,0.2052785923753666,0.22873900293255134,0.7155425219941349,-0.12316715542521994,-0.6158357771260997,0.9530791788856305,0.6129032258064515,3.6011730205278596,0.10385661850372041,3.1159383134034093,0.8909512195121952,63.0
willija06,33.185975609756106,9.219170731707315,0.4970149311001212,0.7799505947660348,0.750733137829912,0.46920821114369504,0.7888563049853372,0.8123167155425219,0.49266862170087977,0.31964809384164217,-0.6627565982404693,0.7947214076246334,0.7888563049853372,4.55425219941349,0.10344675627010941,3.1062279743927976,0.6979024390243903,64.0
wiggian01,33.20091463414634,8.520109756097561,0.4620978278479755,0.7154350072393818,0.7243401759530792,0.5982404692082111,0.4809384164222874,0.6715542521994136,0.8299120234604105,0.7448680351906158,-0.5747800586510263,0.14956011730205288,0.5161290322580645,4.140762463343108,0.09225239401460894,3.101751177993825,0.7661463414634146,65.0
fearsje01,41.48865853658537,11.055219512195125,0.4361028487829744,0.7494354055673559,0.8269794721407624,0.6041055718475072,0.7917888563049853,0.9501466275659824,0.5542521994134897,0.6334310850439884,-0.9208211143695014,-0.8885630498533724,0.7390029325513197,3.290322580645161,0.08595076217283971,3.0878421018542177,0.9636341463414634,66.0
wallaca01,22.667451219512195,2.796158536585366,0.4589721249379471,0.7033569626039154,0.43108504398826986,0.3489736070381231,0.6129032258064515,0.9970674486803519,0.6246334310850439,0.5923753665689149,-0.3372434017595308,0.02346041055718473,0.15542521994134906,3.448680351906158,0.020398421184680073,3.08470118795722,0.899780487804878,67.0
powelno01,38.51673170731708,12.417146341463416,0.4767062815736208,0.7930765705365848,0.8797653958944283,0.26099706744868034,0.36363636363636354,0.6920821114369502,0.11436950146627556,0.9120234604105573,-0.6744868035190617,0.6158357771260996,0.8885630498533725,4.052785923753666,0.10800647361903189,3.0380574614012485,0.7701463414634147,68.0
castlst01,39.55119512195122,16.662219512195122,0.4527464531010068,0.7156280084432224,0.8651026392961876,0.7272727272727273,0.9706744868035191,0.8768328445747802,0.2668621700879765,0.5425219941348973,-0.9648093841642229,-0.3489736070381232,0.6627565982404693,3.5982404692082115,0.1264246577419261,3.0346210545248122,0.8740731707317074,69.0
allenja01,27.69080487804878,12.787036585365856,0.6510105887073513,0.699499833784476,0.7800586510263929,0.9706744868035191,0.4486803519061584,0.7008797653958945,0.8973607038123168,-0.906158357771261,-0.565982404692082,0.9912023460410557,0.3900293255131966,3.706744868035191,0.10818578834623649,3.033936383112392,0.8430975609756097,70.0
banchpa01,47.70158536585366,21.9964756097561,0.4530694941007505,0.7394468434539241,0.9413489736070382,0.8914956011730206,0.8563049853372433,0.49266862170087977,0.7008797653958945,0.6041055718475072,-0.9501466275659824,-0.4164222873900293,0.8445747800586509,3.964809384164222,0.1966904144166123,3.0311300424694125,0.8044146341463415,71.0
vanvlfr01,36.97724390243903,8.772024390243903,0.3933393826061999,0.800253059331056,0.7595307917888563,0.4222873900293256,0.9501466275659824,0.9589442815249267,0.7096774193548387,0.9266862170087977,-0.6774193548387097,-0.9970674486803519,0.8181818181818181,3.870967741935484,0.1458418810592474,3.00163373331142,0.805780487804878,72.0
holidjr01,32.41256097560976,5.205097560975609,0.4586901079068154,0.7799518127249683,0.6891495601173021,0.6627565982404693,0.8914956011730206,0.750733137829912,0.4545454545454546,0.8181818181818181,-0.8299120234604106,-0.014662756598240456,0.686217008797654,4.108504398826979,0.1239142515610588,2.9555940380158825,0.7417560975609756,73.0
braunch01,22.08286585365854,6.257829268292683,0.5321220117704508,0.7183724777811579,0.501466275659824,0.5689149560117301,0.46627565982404695,0.4574780058651027,0.3841642228739004,0.2756598240469208,-0.21407624633431088,0.8768328445747802,0.47214076246334313,3.788856304985338,0.06353642127223805,2.950544209361353,0.7920243902439024,74.0
durenja01,28.535585365853663,13.694817073170732,0.6479371809634435,0.7041283635975387,0.8093841642228738,0.9941348973607038,0.5601173020527859,0.5043988269794721,0.9237536656891496,-0.906158357771261,-0.841642228739003,0.9941348973607038,0.4838709677419355,3.5219941348973602,0.11405194156479395,2.9100501509408083,0.8539024390243902,75.0
collijo01,25.89632926829269,7.221097560975609,0.5364647333004031,0.7570978708370036,0.6246334310850439,0.7976539589442815,0.0,0.3812316715542523,0.81524926686217,0.3870967741935485,-0.5923753665689149,0.9002932551319649,0.6920821114369502,4.005865102639296,0.09217554484580683,2.9070122388547053,0.742780487804878,76.0
filipky01,26.716353658536587,8.742658536585367,0.4969188992958685,0.6709677697374771,0.6217008797653958,0.9178885630498534,0.6158357771260996,0.7595307917888563,0.5865102639296187,0.4516129032258065,-0.7624633431085044,0.7448680351906158,-0.6187683284457478,3.3167155425219943,0.10944099143667037,2.8582292084769647,0.891170731707317,77.0
cowarce01,27.736475609756106,7.4725,0.4703006671261205,0.7916217754800012,0.6187683284457477,0.7595307917888563,0.5835777126099706,0.3167155425219941,0.47214076246334313,0.6011730205278591,-0.686217008797654,0.39882697947214085,0.7683284457478006,3.832844574780058,0.08049447118789314,2.8368681990499107,0.7560243902439024,78.0
mccolcj01,45.59134146341464,9.005243902439027,0.4504867035891677,0.7185594838878642,0.8944281524926687,0.43401759530791795,0.81524926686217,0.6129032258064515,0.6187683284457477,0.9501466275659824,-0.7565982404692082,-0.533724340175953,0.565982404692082,3.6011730205278587,0.12998533589642183,2.83401308671592,0.8164390243902439,79.0
ingrabr01,39.27554878048781,10.338658536585369,0.4763863316556906,0.7989582312044545,0.8592375366568914,0.5923753665689149,0.7536656891495601,0.3343108504398826,0.6129032258064515,0.6129032258064515,-0.8797653958944281,0.6129032258064515,0.8563049853372433,4.354838709677418,0.15637021718513,2.818503580179457,0.6713170731707317,80.0
butleji01,27.49915853658537,17.37468292682927,0.5142137771798065,0.8389693795198356,0.7653958944281525,0.595307917888563,0.8005865102639296,0.8621700879765395,0.11730205278592365,0.055718475073313734,-0.49266862170087977,0.847507331378299,0.9765395894428153,4.527859237536656,0.14407435017679984,2.803483896257937,0.6395121951219512,81.0
jonestr01,23.20884146341464,7.621036585365854,0.5246076743015039,0.7927405179198057,0.5513196480938416,0.3020527859237536,0.9090909090909092,0.8240469208211143,-0.06451612903225812,0.07624633431085037,-0.5043988269794721,0.8504398826979471,0.7741935483870968,3.7184750733137832,0.0615895756625856,2.762018858677186,0.7552926829268293,82.0
sextoco01,32.75393902439025,11.65030487804878,0.488746128028587,0.8191406849108587,0.7917888563049853,0.04105571847507328,0.7478005865102639,0.6217008797653958,-0.14956011730205276,0.653958944281525,-0.8592375366568915,0.7272727272727273,0.9061583577712611,3.480938416422288,0.10242210068608193,2.7162447150149407,0.8039756097560976,83.0
vassede01,34.787439024390245,6.435817073170733,0.4485248130883237,0.7430827987374773,0.7331378299120235,0.42815249266862176,0.6217008797653958,0.7478005865102639,0.4809384164222874,0.8563049853372433,-0.4428152492668622,-0.4868035190615836,0.6070381231671553,3.5454545454545454,0.07578105550136689,2.7108305098456142,0.7812926829268293,84.0
portibo01,30.86701219512195,4.197353658536586,0.4860960206264512,0.6897960305978635,0.6422287390029326,0.8856304985337244,0.2697947214076246,0.3489736070381231,0.3900293255131966,0.6510263929618769,-0.4046920821114369,0.6832844574780059,0.02346041055718473,3.4897360703812312,0.08087871703190362,2.709625881601332,0.7948780487804878,85.0
